Unnamed: 0,timestamp,PM2.5,humidity,temperature
521,2021-01-22 17:00:00,84.06,66.5,21.5
522,2021-01-22 18:00:00,108.49,68.8,20.8
523,2021-01-22 19:00:00,130.09,72.1,20.1
524,2021-01-22 20:00:00,140.62,73.5,19.6
525,2021-01-22 21:00:00,143.31,74.4,19.3
526,2021-01-22 22:00:00,137.99,75.7,19.1
527,2021-01-22 23:00:00,124.63,76.4,19.0
528,2021-01-23 00:00:00,135.35,79.9,18.2
529,2021-01-23 01:00:00,122.69,84.7,17.3
530,2021-01-23 02:00:00,107.72,85.4,17.2
531,2021-01-23 03:00:00,103.79,83.4,17.7
532,2021-01-23 04:00:00,105.12,83.8,17.6
533,2021-01-23 05:00:00,112.33,84.3,17.2
534,2021-01-23 06:00:00,104.38,84.3,17.1
535,2021-01-23 07:00:00,105.46,82.7,17.3
536,2021-01-23 08:00:00,113.37,81.1,17.6
537,2021-01-23 09:00:00,108.63,78.8,18.3
538,2021-01-23 10:00:00,117.02,77.3,18.8
539,2021-01-23 11:00:00,135.88,71.9,20.3
540,2021-01-23 12:00:00,158.13,60.4,23.6
541,2021-01-23 13:00:00,150.51,54.6,25.3
542,2021-01-23 14:00:00,153.52,52.1,26.1
543,2021-01-23 15:00:00,145.53,53.2,25.5
544,2021-01-23 16:00:00,156.0,56.7,24.4
545,2021-01-23 17:00:00,159.66,58.4,23.8
546,2021-01-23 18:00:00,159.22,61.9,22.8
547,2021-01-23 19:00:00,159.03,64.1,22.1
548,2021-01-23 20:00:00,177.42,68.6,21.4
549,2021-01-23 21:00:00,136.22,71.9,20.7
550,2021-01-23 22:00:00,144.79,73.1,20.1
551,2021-01-23 23:00:00,111.38,73.4,19.6
552,2021-01-24 00:00:00,81.66,68.2,19.6
553,2021-01-24 01:00:00,87.21,70.3,19.6
554,2021-01-24 02:00:00,77.2,68.8,19.5
555,2021-01-24 03:00:00,103.05,71.4,19.2
556,2021-01-24 04:00:00,121.37,75.3,18.6
557,2021-01-24 05:00:00,129.73,77.6,18.3
558,2021-01-24 06:00:00,129.46,81.7,17.7
559,2021-01-24 07:00:00,125.71,83.5,17.5
560,2021-01-24 08:00:00,130.57,83.0,18.0
561,2021-01-24 09:00:00,158.64,79.6,19.1
562,2021-01-24 10:00:00,186.5,73.7,21.1
563,2021-01-24 11:00:00,185.05,68.7,22.6
564,2021-01-24 12:00:00,149.79,64.2,23.4
565,2021-01-24 13:00:00,137.96,61.1,24.6
566,2021-01-24 14:00:00,113.11,57.6,25.7
567,2021-01-24 15:00:00,116.08,56.3,26.2
568,2021-01-24 16:00:00,110.13,55.5,26.4
569,2021-01-24 17:00:00,99.23,59.6,25.1
570,2021-01-24 18:00:00,69.21,67.6,23.1
571,2021-01-24 19:00:00,72.8,72.4,21.9
572,2021-01-24 20:00:00,78.5,76.0,21.3
573,2021-01-24 21:00:00,58.95,80.4,20.6
574,2021-01-24 22:00:00,61.5,81.0,20.6
575,2021-01-24 23:00:00,79.35,82.2,20.6
576,2021-01-25 00:00:00,83.05,83.2,20.3
577,2021-01-25 01:00:00,80.01,84.1,20.1
578,2021-01-25 02:00:00,72.54,85.2,20.0
579,2021-01-25 03:00:00,70.72,85.9,20.0
580,2021-01-25 04:00:00,70.88,86.4,20.0
581,2021-01-25 05:00:00,70.15,88.3,19.8
582,2021-01-25 06:00:00,64.0,89.1,19.7
583,2021-01-25 07:00:00,63.28,88.7,19.9
584,2021-01-25 08:00:00,59.17,88.2,20.1
585,2021-01-25 09:00:00,63.37,86.0,20.5
586,2021-01-25 10:00:00,55.61,85.6,20.6
587,2021-01-25 11:00:00,61.38,83.9,21.2
588,2021-01-25 12:00:00,59.47,82.1,21.8
589,2021-01-25 13:00:00,68.96,80.5,22.2
590,2021-01-25 14:00:00,67.08,80.9,22.2
591,2021-01-25 15:00:00,56.77,86.5,21.3
592,2021-01-25 16:00:00,51.09,85.8,21.4
593,2021-01-25 17:00:00,52.45,82.8,21.8
594,2021-01-25 18:00:00,45.06,84.0,21.3
595,2021-01-25 19:00:00,46.46,84.4,20.8
596,2021-01-25 20:00:00,49.25,82.9,20.9
597,2021-01-25 21:00:00,43.64,82.5,20.8
598,2021-01-25 22:00:00,70.2,83.1,20.6
599,2021-01-25 23:00:00,69.8,84.0,20.5
600,2021-01-26 00:00:00,65.2,85.2,20.3
601,2021-01-26 01:00:00,63.6,86.0,20.2
602,2021-01-26 02:00:00,71.1,86.7,20.1
603,2021-01-26 03:00:00,61.6,87.5,19.8
604,2021-01-26 04:00:00,66.1,87.0,19.9
605,2021-01-26 05:00:00,59.0,86.4,19.9
606,2021-01-26 06:00:00,68.4,86.4,19.9
607,2021-01-26 07:00:00,71.7,87.2,19.8
608,2021-01-26 08:00:00,40.61,85.6,20.1
609,2021-01-26 09:00:00,79.8,79.5,21.6
610,2021-01-26 10:00:00,53.41,78.2,22.0
611,2021-01-26 11:00:00,49.8,76.0,22.4
612,2021-01-26 12:00:00,71.5,74.5,22.9
613,2021-01-26 13:00:00,67.7,73.0,23.1
614,2021-01-26 14:00:00,56.68,74.8,22.7
615,2021-01-26 15:00:00,68.86,65.6,25.3
616,2021-01-26 16:00:00,74.5,66.3,25.1
617,2021-01-26 17:00:00,61.9,68.3,24.4
618,2021-01-26 18:00:00,75.1,75.2,22.5
619,2021-01-26 19:00:00,48.32,77.8,21.6
620,2021-01-26 20:00:00,79.5,80.8,20.8
621,2021-01-26 21:00:00,44.44,82.9,20.2
622,2021-01-26 22:00:00,42.32,85.2,19.8
623,2021-01-26 23:00:00,39.31,86.0,19.6
624,2021-01-27 00:00:00,74.8,83.2,19.9
625,2021-01-27 01:00:00,78.0,81.6,20.1
626,2021-01-27 02:00:00,56.8,81.2,19.8
627,2021-01-27 03:00:00,55.8,82.9,19.4
628,2021-01-27 04:00:00,66.9,83.2,19.5
629,2021-01-27 05:00:00,71.9,83.0,19.5
630,2021-01-27 06:00:00,65.5,82.3,19.6
631,2021-01-27 07:00:00,66.8,81.2,19.8
632,2021-01-27 08:00:00,61.1,80.3,20.0
633,2021-01-27 09:00:00,42.7,80.8,19.7
634,2021-01-27 10:00:00,40.3,79.7,20.0
635,2021-01-27 11:00:00,35.8,70.1,22.5
636,2021-01-27 12:00:00,38.4,62.3,24.7
637,2021-01-27 13:00:00,48.1,63.6,24.3
638,2021-01-27 14:00:00,48.1,63.3,24.2
639,2021-01-27 15:00:00,48.5,62.5,24.4
640,2021-01-27 16:00:00,,,
641,2021-01-27 17:00:00,,,
642,2021-01-27 18:00:00,56.7,69.1,22.9
643,2021-01-27 19:00:00,63.2,72.5,22.3
644,2021-01-27 20:00:00,50.2,75.6,21.1
645,2021-01-27 21:00:00,44.6,74.8,20.8
646,2021-01-27 22:00:00,36.8,77.1,20.5
647,2021-01-27 23:00:00,35.3,79.8,20.1
648,2021-01-28 00:00:00,39.1,81.9,19.8
649,2021-01-28 01:00:00,42.4,81.7,19.8
650,2021-01-28 02:00:00,48.3,82.0,19.7
651,2021-01-28 03:00:00,66.1,82.3,19.7
652,2021-01-28 04:00:00,44.25,82.0,19.8
653,2021-01-28 05:00:00,48.81,81.4,19.9
654,2021-01-28 06:00:00,51.38,80.1,20.0
655,2021-01-28 07:00:00,58.82,79.8,20.1
656,2021-01-28 08:00:00,65.8,79.7,20.2
657,2021-01-28 09:00:00,74.65,79.5,20.3
658,2021-01-28 10:00:00,49.97,81.5,19.9
659,2021-01-28 11:00:00,39.2,80.2,18.6
660,2021-01-28 12:00:00,20.7,70.5,19.3
661,2021-01-28 13:00:00,13.3,68.1,18.5
662,2021-01-28 14:00:00,12.9,65.9,18.5
663,2021-01-28 15:00:00,,,
664,2021-01-28 16:00:00,,,
665,2021-01-28 17:00:00,,,
666,2021-01-28 18:00:00,,,
667,2021-01-28 19:00:00,,,
668,2021-01-28 20:00:00,,,
669,2021-01-28 21:00:00,,,
670,2021-01-28 22:00:00,,,
671,2021-01-28 23:00:00,,,
672,2021-01-29 00:00:00,,,
673,2021-01-29 01:00:00,,,
674,2021-01-29 02:00:00,,,
675,2021-01-29 03:00:00,,,
676,2021-01-29 04:00:00,,,
677,2021-01-29 05:00:00,,,
678,2021-01-29 06:00:00,,,
679,2021-01-29 07:00:00,,,
680,2021-01-29 08:00:00,,,
681,2021-01-29 09:00:00,,,
682,2021-01-29 10:00:00,,,
683,2021-01-29 11:00:00,,,
684,2021-01-29 12:00:00,,,
685,2021-01-29 13:00:00,,,
686,2021-01-29 14:00:00,,,
687,2021-01-29 15:00:00,,,
688,2021-01-29 16:00:00,,,
689,2021-01-29 17:00:00,,,
690,2021-01-29 18:00:00,,,
691,2021-01-29 19:00:00,,,
692,2021-01-29 20:00:00,,,
693,2021-01-29 21:00:00,,,
694,2021-01-29 22:00:00,,,
695,2021-01-29 23:00:00,,,
696,2021-01-30 00:00:00,,,
697,2021-01-30 01:00:00,,,
698,2021-01-30 02:00:00,,,
699,2021-01-30 03:00:00,,,
700,2021-01-30 04:00:00,,,
701,2021-01-30 05:00:00,,,
702,2021-01-30 06:00:00,,,
703,2021-01-30 07:00:00,,,
704,2021-01-30 08:00:00,,,
705,2021-01-30 09:00:00,,,
706,2021-01-30 10:00:00,,,
707,2021-01-30 11:00:00,,,
708,2021-01-30 12:00:00,,,
709,2021-01-30 13:00:00,,,
710,2021-01-30 14:00:00,,,
711,2021-01-30 15:00:00,,,
712,2021-01-30 16:00:00,,,
713,2021-01-30 17:00:00,,,
714,2021-01-30 18:00:00,,,
715,2021-01-30 19:00:00,,,
716,2021-01-30 20:00:00,,,
717,2021-01-30 21:00:00,,,
718,2021-01-30 22:00:00,,,
719,2021-01-30 23:00:00,,,
720,2021-01-31 00:00:00,,,
721,2021-01-31 01:00:00,,,
722,2021-01-31 02:00:00,,,
723,2021-01-31 03:00:00,,,
724,2021-01-31 04:00:00,,,
725,2021-01-31 05:00:00,,,
726,2021-01-31 06:00:00,,,
727,2021-01-31 07:00:00,,,
728,2021-01-31 08:00:00,,,
729,2021-01-31 09:00:00,,,
730,2021-01-31 10:00:00,,,
731,2021-01-31 11:00:00,,,
732,2021-01-31 12:00:00,,,
733,2021-01-31 13:00:00,,,
734,2021-01-31 14:00:00,,,
735,2021-01-31 15:00:00,,,
736,2021-01-31 16:00:00,,,
737,2021-01-31 17:00:00,,,
738,2021-01-31 18:00:00,,,
739,2021-01-31 19:00:00,,,
740,2021-01-31 20:00:00,,,
741,2021-01-31 21:00:00,,,
742,2021-01-31 22:00:00,,,
743,2021-01-31 23:00:00,,,
744,2021-02-01 00:00:00,,,
745,2021-02-01 01:00:00,,,
746,2021-02-01 02:00:00,,,
747,2021-02-01 03:00:00,,,
748,2021-02-01 04:00:00,,,
749,2021-02-01 05:00:00,,,
750,2021-02-01 06:00:00,,,
751,2021-02-01 07:00:00,,,
752,2021-02-01 08:00:00,,,
753,2021-02-01 09:00:00,,,
754,2021-02-01 10:00:00,,,
755,2021-02-01 11:00:00,,,
756,2021-02-01 12:00:00,,,
757,2021-02-01 13:00:00,,,
758,2021-02-01 14:00:00,,,
759,2021-02-01 15:00:00,,,
760,2021-02-01 16:00:00,,,
761,2021-02-01 17:00:00,,,
762,2021-02-01 18:00:00,,,
763,2021-02-01 19:00:00,,,
764,2021-02-01 20:00:00,,,
765,2021-02-01 21:00:00,,,
766,2021-02-01 22:00:00,,,
767,2021-02-01 23:00:00,,,
768,2021-02-02 00:00:00,,,
769,2021-02-02 01:00:00,,,
770,2021-02-02 02:00:00,,,
771,2021-02-02 03:00:00,,,
772,2021-02-02 04:00:00,,,
773,2021-02-02 05:00:00,,,
774,2021-02-02 06:00:00,,,
775,2021-02-02 07:00:00,,,
776,2021-02-02 08:00:00,,,
777,2021-02-02 09:00:00,,,
778,2021-02-02 10:00:00,,,
779,2021-02-02 11:00:00,,,
780,2021-02-02 12:00:00,,,
781,2021-02-02 13:00:00,,,
782,2021-02-02 14:00:00,,,
783,2021-02-02 15:00:00,,,
784,2021-02-02 16:00:00,,,
785,2021-02-02 17:00:00,,,
786,2021-02-02 18:00:00,,,
787,2021-02-02 19:00:00,,,
788,2021-02-02 20:00:00,,,
789,2021-02-02 21:00:00,,,
790,2021-02-02 22:00:00,,,
791,2021-02-02 23:00:00,,,
792,2021-02-03 00:00:00,,,
793,2021-02-03 01:00:00,,,
794,2021-02-03 02:00:00,,,
795,2021-02-03 03:00:00,,,
796,2021-02-03 04:00:00,,,
797,2021-02-03 05:00:00,,,
798,2021-02-03 06:00:00,,,
799,2021-02-03 07:00:00,,,
800,2021-02-03 08:00:00,,,
801,2021-02-03 09:00:00,,,
802,2021-02-03 10:00:00,,,
803,2021-02-03 11:00:00,,,
804,2021-02-03 12:00:00,,,
805,2021-02-03 13:00:00,,,
806,2021-02-03 14:00:00,,,
807,2021-02-03 15:00:00,,,
808,2021-02-03 16:00:00,,,
809,2021-02-03 17:00:00,,,
810,2021-02-03 18:00:00,,,
811,2021-02-03 19:00:00,,,
812,2021-02-03 20:00:00,,,
813,2021-02-03 21:00:00,,,
814,2021-02-03 22:00:00,,,
815,2021-02-03 23:00:00,,,
816,2021-02-04 00:00:00,,,
817,2021-02-04 01:00:00,,,
818,2021-02-04 02:00:00,,,
819,2021-02-04 03:00:00,,,
820,2021-02-04 04:00:00,,,
821,2021-02-04 05:00:00,,,
822,2021-02-04 06:00:00,,,
823,2021-02-04 07:00:00,,,
824,2021-02-04 08:00:00,,,
825,2021-02-04 09:00:00,,,
826,2021-02-04 10:00:00,,,
827,2021-02-04 11:00:00,,,
828,2021-02-04 12:00:00,,,
829,2021-02-04 13:00:00,,,
830,2021-02-04 14:00:00,,,
831,2021-02-04 15:00:00,,,
832,2021-02-04 16:00:00,,,
833,2021-02-04 17:00:00,,,
834,2021-02-04 18:00:00,,,
835,2021-02-04 19:00:00,,,
836,2021-02-04 20:00:00,,,
837,2021-02-04 21:00:00,,,
838,2021-02-04 22:00:00,,,
839,2021-02-04 23:00:00,,,
840,2021-02-05 00:00:00,,,
841,2021-02-05 01:00:00,,,
842,2021-02-05 02:00:00,,,
843,2021-02-05 03:00:00,,,
844,2021-02-05 04:00:00,,,
845,2021-02-05 05:00:00,,,
846,2021-02-05 06:00:00,,,
847,2021-02-05 07:00:00,,,
848,2021-02-05 08:00:00,,,
849,2021-02-05 09:00:00,,,
850,2021-02-05 10:00:00,,,
851,2021-02-05 11:00:00,,,
852,2021-02-05 12:00:00,,,
853,2021-02-05 13:00:00,,,
854,2021-02-05 14:00:00,,,
855,2021-02-05 15:00:00,,,
856,2021-02-05 16:00:00,,,
857,2021-02-05 17:00:00,,,
858,2021-02-05 18:00:00,,,
859,2021-02-05 19:00:00,,,
860,2021-02-05 20:00:00,,,
861,2021-02-05 21:00:00,,,
862,2021-02-05 22:00:00,,,
863,2021-02-05 23:00:00,,,
864,2021-02-06 00:00:00,,,
865,2021-02-06 01:00:00,,,
866,2021-02-06 02:00:00,,,
867,2021-02-06 03:00:00,,,
868,2021-02-06 04:00:00,,,
869,2021-02-06 05:00:00,,,
870,2021-02-06 06:00:00,,,
871,2021-02-06 07:00:00,,,
872,2021-02-06 08:00:00,,,
873,2021-02-06 09:00:00,,,
874,2021-02-06 10:00:00,,,
875,2021-02-06 11:00:00,,,
876,2021-02-06 12:00:00,,,
877,2021-02-06 13:00:00,,,
878,2021-02-06 14:00:00,,,
879,2021-02-06 15:00:00,,,
880,2021-02-06 16:00:00,,,
881,2021-02-06 17:00:00,,,
882,2021-02-06 18:00:00,,,
883,2021-02-06 19:00:00,,,
884,2021-02-06 20:00:00,,,
885,2021-02-06 21:00:00,,,
886,2021-02-06 22:00:00,,,
887,2021-02-06 23:00:00,,,
888,2021-02-07 00:00:00,,,
889,2021-02-07 01:00:00,,,
890,2021-02-07 02:00:00,,,
891,2021-02-07 03:00:00,,,
892,2021-02-07 04:00:00,,,
893,2021-02-07 05:00:00,,,
894,2021-02-07 06:00:00,,,
895,2021-02-07 07:00:00,,,
896,2021-02-07 08:00:00,,,
897,2021-02-07 09:00:00,,,
898,2021-02-07 10:00:00,,,
899,2021-02-07 11:00:00,,,
900,2021-02-07 12:00:00,,,
901,2021-02-07 13:00:00,,,
902,2021-02-07 14:00:00,,,
903,2021-02-07 15:00:00,,,
904,2021-02-07 16:00:00,,,
905,2021-02-07 17:00:00,,,
906,2021-02-07 18:00:00,,,
907,2021-02-07 19:00:00,,,
908,2021-02-07 20:00:00,,,
909,2021-02-07 21:00:00,,,
910,2021-02-07 22:00:00,,,
911,2021-02-07 23:00:00,,,
912,2021-02-08 00:00:00,,,
913,2021-02-08 01:00:00,,,
914,2021-02-08 02:00:00,,,
915,2021-02-08 03:00:00,,,
916,2021-02-08 04:00:00,,,
917,2021-02-08 05:00:00,,,
918,2021-02-08 06:00:00,,,
919,2021-02-08 07:00:00,,,
920,2021-02-08 08:00:00,,,
921,2021-02-08 09:00:00,,,
922,2021-02-08 10:00:00,,,
923,2021-02-08 11:00:00,,,
924,2021-02-08 12:00:00,,,
925,2021-02-08 13:00:00,,,
926,2021-02-08 14:00:00,,,
927,2021-02-08 15:00:00,,,
928,2021-02-08 16:00:00,,,
929,2021-02-08 17:00:00,,,
930,2021-02-08 18:00:00,,,
931,2021-02-08 19:00:00,,,
932,2021-02-08 20:00:00,,,
933,2021-02-08 21:00:00,,,
934,2021-02-08 22:00:00,,,
935,2021-02-08 23:00:00,,,
936,2021-02-09 00:00:00,,,
937,2021-02-09 01:00:00,,,
938,2021-02-09 02:00:00,,,
939,2021-02-09 03:00:00,,,
940,2021-02-09 04:00:00,,,
941,2021-02-09 05:00:00,,,
942,2021-02-09 06:00:00,,,
943,2021-02-09 07:00:00,,,
944,2021-02-09 08:00:00,,,
945,2021-02-09 09:00:00,,,
946,2021-02-09 10:00:00,,,
947,2021-02-09 11:00:00,,,
948,2021-02-09 12:00:00,,,
949,2021-02-09 13:00:00,,,
950,2021-02-09 14:00:00,,,
951,2021-02-09 15:00:00,,,
952,2021-02-09 16:00:00,,,
953,2021-02-09 17:00:00,,,
954,2021-02-09 18:00:00,,,
955,2021-02-09 19:00:00,,,
956,2021-02-09 20:00:00,,,
957,2021-02-09 21:00:00,,,
958,2021-02-09 22:00:00,,,
959,2021-02-09 23:00:00,,,
960,2021-02-10 00:00:00,,,
961,2021-02-10 01:00:00,,,
962,2021-02-10 02:00:00,,,
963,2021-02-10 03:00:00,,,
964,2021-02-10 04:00:00,,,
965,2021-02-10 05:00:00,,,
966,2021-02-10 06:00:00,,,
967,2021-02-10 07:00:00,,,
968,2021-02-10 08:00:00,,,
969,2021-02-10 09:00:00,,,
970,2021-02-10 10:00:00,,,
971,2021-02-10 11:00:00,,,
972,2021-02-10 12:00:00,,,
973,2021-02-10 13:00:00,,,
974,2021-02-10 14:00:00,,,
975,2021-02-10 15:00:00,,,
976,2021-02-10 16:00:00,,,
977,2021-02-10 17:00:00,,,
978,2021-02-10 18:00:00,,,
979,2021-02-10 19:00:00,,,
980,2021-02-10 20:00:00,,,
981,2021-02-10 21:00:00,,,
982,2021-02-10 22:00:00,,,
983,2021-02-10 23:00:00,,,
984,2021-02-11 00:00:00,,,
985,2021-02-11 01:00:00,,,
986,2021-02-11 02:00:00,,,
987,2021-02-11 03:00:00,,,
988,2021-02-11 04:00:00,,,
989,2021-02-11 05:00:00,,,
990,2021-02-11 06:00:00,,,
991,2021-02-11 07:00:00,,,
992,2021-02-11 08:00:00,,,
993,2021-02-11 09:00:00,,,
994,2021-02-11 10:00:00,,,
995,2021-02-11 11:00:00,,,
996,2021-02-11 12:00:00,,,
997,2021-02-11 13:00:00,,,
998,2021-02-11 14:00:00,,,
999,2021-02-11 15:00:00,,,
1000,2021-02-11 16:00:00,,,
1001,2021-02-11 17:00:00,,,
1002,2021-02-11 18:00:00,,,
1003,2021-02-11 19:00:00,,,
1004,2021-02-11 20:00:00,,,
1005,2021-02-11 21:00:00,,,
1006,2021-02-11 22:00:00,,,
1007,2021-02-11 23:00:00,,,
1008,2021-02-12 00:00:00,,,
1009,2021-02-12 01:00:00,,,
1010,2021-02-12 02:00:00,,,
1011,2021-02-12 03:00:00,,,
1012,2021-02-12 04:00:00,,,
1013,2021-02-12 05:00:00,,,
1014,2021-02-12 06:00:00,,,
1015,2021-02-12 07:00:00,,,
1016,2021-02-12 08:00:00,,,
1017,2021-02-12 09:00:00,,,
1018,2021-02-12 10:00:00,,,
1019,2021-02-12 11:00:00,,,
1020,2021-02-12 12:00:00,,,
1021,2021-02-12 13:00:00,,,
1022,2021-02-12 14:00:00,,,
1023,2021-02-12 15:00:00,,,
1024,2021-02-12 16:00:00,,,
1025,2021-02-12 17:00:00,,,
1026,2021-02-12 18:00:00,,,
1027,2021-02-12 19:00:00,,,
1028,2021-02-12 20:00:00,,,
1029,2021-02-12 21:00:00,,,
1030,2021-02-12 22:00:00,,,
1031,2021-02-12 23:00:00,,,
1032,2021-02-13 00:00:00,,,
1033,2021-02-13 01:00:00,,,
1034,2021-02-13 02:00:00,,,
1035,2021-02-13 03:00:00,,,
1036,2021-02-13 04:00:00,,,
1037,2021-02-13 05:00:00,,,
1038,2021-02-13 06:00:00,,,
1039,2021-02-13 07:00:00,,,
1040,2021-02-13 08:00:00,,,
1041,2021-02-13 09:00:00,,,
1042,2021-02-13 10:00:00,,,
1043,2021-02-13 11:00:00,,,
1044,2021-02-13 12:00:00,,,
1045,2021-02-13 13:00:00,,,
1046,2021-02-13 14:00:00,,,
1047,2021-02-13 15:00:00,,,
1048,2021-02-13 16:00:00,,,
1049,2021-02-13 17:00:00,,,
1050,2021-02-13 18:00:00,,,
1051,2021-02-13 19:00:00,,,
1052,2021-02-13 20:00:00,,,
1053,2021-02-13 21:00:00,,,
1054,2021-02-13 22:00:00,,,
1055,2021-02-13 23:00:00,,,
1056,2021-02-14 00:00:00,,,
1057,2021-02-14 01:00:00,,,
1058,2021-02-14 02:00:00,,,
1059,2021-02-14 03:00:00,,,
1060,2021-02-14 04:00:00,,,
1061,2021-02-14 05:00:00,,,
1062,2021-02-14 06:00:00,,,
1063,2021-02-14 07:00:00,,,
1064,2021-02-14 08:00:00,,,
1065,2021-02-14 09:00:00,,,
1066,2021-02-14 10:00:00,,,
1067,2021-02-14 11:00:00,,,
1068,2021-02-14 12:00:00,,,
1069,2021-02-14 13:00:00,,,
1070,2021-02-14 14:00:00,,,
1071,2021-02-14 15:00:00,,,
1072,2021-02-14 16:00:00,,,
1073,2021-02-14 17:00:00,,,
1074,2021-02-14 18:00:00,,,
1075,2021-02-14 19:00:00,,,
1076,2021-02-14 20:00:00,,,
1077,2021-02-14 21:00:00,,,
1078,2021-02-14 22:00:00,,,
1079,2021-02-14 23:00:00,,,
1080,2021-02-15 00:00:00,,,
1081,2021-02-15 01:00:00,,,
1082,2021-02-15 02:00:00,,,
1083,2021-02-15 03:00:00,,,
1084,2021-02-15 04:00:00,,,
1085,2021-02-15 05:00:00,,,
1086,2021-02-15 06:00:00,,,
1087,2021-02-15 07:00:00,,,
1088,2021-02-15 08:00:00,,,
1089,2021-02-15 09:00:00,,,
1090,2021-02-15 10:00:00,,,
1091,2021-02-15 11:00:00,,,
1092,2021-02-15 12:00:00,,,
1093,2021-02-15 13:00:00,,,
1094,2021-02-15 14:00:00,,,
1095,2021-02-15 15:00:00,,,
1096,2021-02-15 16:00:00,,,
1097,2021-02-15 17:00:00,,,
1098,2021-02-15 18:00:00,,,
1099,2021-02-15 19:00:00,,,
1100,2021-02-15 20:00:00,,,
1101,2021-02-15 21:00:00,,,
1102,2021-02-15 22:00:00,,,
1103,2021-02-15 23:00:00,,,
1104,2021-02-16 00:00:00,,,
1105,2021-02-16 01:00:00,,,
1106,2021-02-16 02:00:00,,,
1107,2021-02-16 03:00:00,,,
1108,2021-02-16 04:00:00,,,
1109,2021-02-16 05:00:00,,,
1110,2021-02-16 06:00:00,,,
1111,2021-02-16 07:00:00,,,
1112,2021-02-16 08:00:00,,,
1113,2021-02-16 09:00:00,,,
1114,2021-02-16 10:00:00,,,
1115,2021-02-16 11:00:00,,,
1116,2021-02-16 12:00:00,,,
1117,2021-02-16 13:00:00,,,
1118,2021-02-16 14:00:00,,,
1119,2021-02-16 15:00:00,,,
1120,2021-02-16 16:00:00,,,
1121,2021-02-16 17:00:00,,,
1122,2021-02-16 18:00:00,,,
1123,2021-02-16 19:00:00,,,
1124,2021-02-16 20:00:00,,,
1125,2021-02-16 21:00:00,,,
1126,2021-02-16 22:00:00,,,
1127,2021-02-16 23:00:00,,,
1128,2021-02-17 00:00:00,,,
1129,2021-02-17 01:00:00,,,
1130,2021-02-17 02:00:00,,,
1131,2021-02-17 03:00:00,,,
1132,2021-02-17 04:00:00,,,
1133,2021-02-17 05:00:00,,,
1134,2021-02-17 06:00:00,,,
1135,2021-02-17 07:00:00,,,
1136,2021-02-17 08:00:00,,,
1137,2021-02-17 09:00:00,,,
1138,2021-02-17 10:00:00,,,
1139,2021-02-17 11:00:00,,,
1140,2021-02-17 12:00:00,,,
1141,2021-02-17 13:00:00,,,
1142,2021-02-17 14:00:00,,,
1143,2021-02-17 15:00:00,,,
1144,2021-02-17 16:00:00,,,
1145,2021-02-17 17:00:00,,,
1146,2021-02-17 18:00:00,,,
1147,2021-02-17 19:00:00,,,
1148,2021-02-17 20:00:00,,,
1149,2021-02-17 21:00:00,,,
1150,2021-02-17 22:00:00,,,
1151,2021-02-17 23:00:00,,,
1152,2021-02-18 00:00:00,,,
1153,2021-02-18 01:00:00,,,
1154,2021-02-18 02:00:00,,,
1155,2021-02-18 03:00:00,,,
1156,2021-02-18 04:00:00,,,
1157,2021-02-18 05:00:00,,,
1158,2021-02-18 06:00:00,,,
1159,2021-02-18 07:00:00,,,
1160,2021-02-18 08:00:00,,,
1161,2021-02-18 09:00:00,,,
1162,2021-02-18 10:00:00,,,
1163,2021-02-18 11:00:00,,,
1164,2021-02-18 12:00:00,,,
1165,2021-02-18 13:00:00,,,
1166,2021-02-18 14:00:00,,,
1167,2021-02-18 15:00:00,,,
1168,2021-02-18 16:00:00,,,
1169,2021-02-18 17:00:00,,,
1170,2021-02-18 18:00:00,,,
1171,2021-02-18 19:00:00,,,
1172,2021-02-18 20:00:00,,,
1173,2021-02-18 21:00:00,,,
1174,2021-02-18 22:00:00,,,
1175,2021-02-18 23:00:00,,,
1176,2021-02-19 00:00:00,,,
1177,2021-02-19 01:00:00,,,
1178,2021-02-19 02:00:00,,,
1179,2021-02-19 03:00:00,,,
1180,2021-02-19 04:00:00,,,
1181,2021-02-19 05:00:00,,,
1182,2021-02-19 06:00:00,,,
1183,2021-02-19 07:00:00,,,
1184,2021-02-19 08:00:00,,,
1185,2021-02-19 09:00:00,,,
1186,2021-02-19 10:00:00,,,
1187,2021-02-19 11:00:00,,,
1188,2021-02-19 12:00:00,,,
1189,2021-02-19 13:00:00,,,
1190,2021-02-19 14:00:00,,,
1191,2021-02-19 15:00:00,,,
1192,2021-02-19 16:00:00,,,
1193,2021-02-19 17:00:00,,,
1194,2021-02-19 18:00:00,,,
1195,2021-02-19 19:00:00,,,
1196,2021-02-19 20:00:00,,,
1197,2021-02-19 21:00:00,,,
1198,2021-02-19 22:00:00,,,
1199,2021-02-19 23:00:00,,,
1200,2021-02-20 00:00:00,,,
1201,2021-02-20 01:00:00,,,
1202,2021-02-20 02:00:00,,,
1203,2021-02-20 03:00:00,,,
1204,2021-02-20 04:00:00,,,
1205,2021-02-20 05:00:00,,,
1206,2021-02-20 06:00:00,,,
1207,2021-02-20 07:00:00,,,
1208,2021-02-20 08:00:00,,,
1209,2021-02-20 09:00:00,,,
1210,2021-02-20 10:00:00,,,
1211,2021-02-20 11:00:00,,,
1212,2021-02-20 12:00:00,,,
1213,2021-02-20 13:00:00,,,
1214,2021-02-20 14:00:00,,,
